City,2012-03-31,2022-06-30,Percent Gain
Peyton,158723.65441288412,439645.52826538426,176.9880330008939
Aubrey,96091.06343353608,309909.0016452941,222.51594536639797
Marshall,25246.10100145168,56215.96851208967,122.67188311120671
Oconomowoc,147185.9016914122,298582.0218600507,102.8604767364563
Gladstone,71800.87503973329,186802.84105894412,160.16791711183305
Pell City,68165.14939250403,155990.88023687882,128.84257076686288
Villa Park,99761.7755611345,226707.77618393084,127.24913917054654
Kirkwood,109249.54531185055,237721.8314356272,117.59525932767514
Windsor,233070.5372204125,666821.9903059717,186.10308203621838
Norco,211363.7701906118,647599.4982200261,206.39096645371572
Washington,103035.58458700035,426252.7709175325,313.69471782597265
Jackson,75763.13637007795,149094.76556168715,96.79064609127104
Lemon Grove,152668.5255231469,591356.0241323812,287.3463912132449
Alice,21150.213984271028,55707.766371963335,163.3910295819798
Stanton,182148.41679775305,549934.387284495,201.91554609838306
Ashland,164941.5323665568,425144.2091775844,157.75449219955573
Wakefield,284553.54428934894,574842.5970142261,102.01561658627458
Grayson,111232.04015025846,350242.49108995777,214.87554360850584
Nazareth,134804.69969950718,250887.86512797183,86.11210565152798
Seffner,75153.28905217974,280618.9724342628,273.3954640886389
Walpole,280797.4562605198,529804.8317619003,88.67864360934776
Clinton,64130.51036817906,154805.11685811123,141.39074516850258
Candler,104269.89991764184,265843.77672217134,154.95735291982587
Columbus,71228.07179557551,174870.2876554154,145.50754112408507
Kelso,70701.146667007,272233.0898344624,285.0476302974888
Lochearn,105002.6289159606,215188.61156596884,104.93640377156285
Lewes,160816.10822478982,372890.27188906167,131.87370718350752
Shoreview,130963.9607859364,275645.555853833,110.47435813611499
Erie,208353.7086622617,620942.4132953547,198.0232112411751
Smyrna,115585.80354800176,259646.8987226104,124.63563063329084
Sun City West,117819.22962357252,336317.1349033957,185.45181968844543
University Park,91788.0990935414,317382.9377598747,245.77787414077417
Austintown,48424.74980672862,105843.34195448352,118.57282149504589
Merrimack,154973.13031266074,318266.43556244764,105.36878549225928
Belmont,370612.4828713157,810012.8886803448,118.56060605535461
Silverdale,198625.4923681386,464524.6553545411,133.86960546513174
Kaysville,170904.84949790913,483285.11058918457,182.7802206953157
South Pasadena,386731.9149153426,1025877.0371018016,165.26826401859563
Madisonville,33327.16826124711,76598.03048101762,129.83660021930498
Newton,48280.69654574355,139705.64998288182,189.36129753330647
Edgewater,59662.87698753199,235818.7376336365,295.2520386888426
Antioch,84206.32456372448,197743.6019066088,134.83224440815385
Evergreen,218996.10909567343,614993.6481875704,180.82400674931463
McAlester,27910.15349606326,60181.02178639051,115.62411612992052
Crosby,62721.89217303122,194860.45816095025,210.67375586085265
Deer Park,197017.98066329604,487854.3329215607,147.61919256258355
Superior,47737.23836741652,133307.34895371247,179.2523269312173
Millsboro,80646.63391471918,251468.22918064572,211.81491027457392
Huntington,31930.321362007584,91730.74484325667,187.28412659323516
Palatka,25446.544157563403,93288.5598913929,266.60600871283737
Douglas,23025.557082969422,55448.83393674765,140.8142992455966
Barberton,22636.606381423742,89442.02895289242,295.121191956985
Newton,117214.02715356274,269463.3317122557,129.89000400031503
McHenry,70233.01335955386,188525.946930781,168.4292441869656
Boiling Springs,92940.90915905456,211840.60192321104,127.93041712199881
Wimauma,95995.52385913552,339106.4786101493,253.2523861297496
North Kingstown,184781.9395895448,396671.0249213712,114.66980258054144
Royersford,138921.84828047114,278201.5267895576,100.25757663970384
Parkland,118407.86732516073,388697.6419049779,228.27011471929683
Durant,35639.403699271206,113125.27427026758,217.41629356324185
Homosassa,58148.28931091988,207763.0509998724,257.29864706588336
Mustang,86998.43106717615,177690.53497582127,104.24567753252573
Glen Cove,286635.48354445136,521546.7995241357,81.95472279804268
Yelm,110403.89649128212,387886.7636028519,251.3343060618162
Byron Center,89172.76164213759,293417.36887784203,229.0437163484583
Takoma Park,210810.66442829015,393997.8195064583,86.89653133771205
Smithfield,53938.698446676666,185385.9157675514,243.6974215290388
Marshfield,71127.2944352732,136687.31422580683,92.17280132902303
Homewood,117249.04512382824,305237.6917192537,160.33277405107071
Warrensburg,71741.51884579414,162781.57408192588,126.90009453496396
Hartselle,39492.60576436194,133069.6772675356,236.94833423125866
New London,61702.76151689557,166597.4205041331,169.9999423178411
Troy,64866.92789154393,197626.7047782519,204.66481333705119
Mount Pleasant,46299.25605732938,119233.19091479422,157.5272284443522
Sheridan,142987.4278975745,269650.955165298,88.58368118801032
Guthrie,29747.33386349588,93422.66105798748,214.05389634810294
Clinton,21073.7074169898,60997.81580984918,189.44985617799847
Depew,94419.66375534536,191295.84660691663,102.60170286413124
Hastings,48446.82916422751,118273.11761139677,144.12973903920232
Americus,13568.0157929572,43517.98255722343,220.73947452075103
Washington,90986.80702258444,284559.9927114432,212.74863029407186
Branson,48243.661672521725,160432.4309910276,232.5461323397132
Colleyville,278207.1687165914,630811.8279823913,126.74175898932245
Burlington,317108.78631010774,651055.3900113842,105.30979213382707
Mercer Island,506254.7951052897,1467049.0263194044,189.7847172023903
Flushing,43116.81842182464,164355.941092419,281.18754376650895
Crawfordsville,50458.22849818951,131971.4078836105,161.54586043056534
Berea,48057.05882259412,141977.79717304907,195.43588528205547
King George,148917.80161080227,291660.2280189388,95.85316521203748
Salem,40663.8290786247,95792.89086533332,135.57272651356806
Anderson,64934.918062150246,248272.05118243975,282.3398236135674
Elk River,102323.23666095022,291966.82785842713,185.3377564920705
Morehead,21408.08418742562,65424.99021669279,205.6088048043141
Windsor,116741.62673065889,475150.382460068,307.0102462734342
Roxboro,33497.69755682096,102265.55458559048,205.29129475875482
Londonderry,148147.0964357051,336478.42849016027,127.12455160144818
Avon Park,28646.3374658894,107554.89465293214,275.45775190634066
Winterville,84681.02122549945,158772.05871039943,87.49426543593621
Ives Estates,52552.13715218308,203699.5065466197,287.61412491510396
Sun City Center,62964.36916448432,234053.43184023956,271.72361916119974
Kahului,213450.41130486,710213.1219530964,232.7297978071058
Horn Lake,59839.09970523749,135652.82511889326,126.6959659939872
Campbellsville,37828.42184177811,98503.33496270928,160.3950420525372
Caledonia,115416.09981700318,232154.57632782595,101.14574716691718
Lemont,175869.42405486773,329984.7856089272,87.63056021948339
Batesville,37576.7145185607,72980.70714026531,94.21790349504107
Lodi,195759.9940929565,404863.5566445799,106.81628977385986
Wilsonville,204269.4360792082,499323.53458040016,144.44358596397203
Danville,56242.03182337313,124203.79258183262,120.8380255035805
Grandview,37903.548287498765,144769.36325683515,281.9414534986492
Sparta,35668.72730570632,118936.09401980364,233.4464193253571
West Milford,145113.06830329107,289088.1963212067,99.2158250813103
Sylacauga,33136.14568153419,88531.4526851742,167.17486558646502
Cliffside Park,219269.6531976422,406052.56718872185,85.18411520572793
Westport,382309.7622212973,949813.4237393142,148.44079790709642
River Falls,98059.89181295084,272135.5911928631,177.5197750696702
Onalaska,126274.29199707544,238428.96366954452,88.81829381000736
Mocksville,63027.19490389852,144068.52906148563,128.58153417926323
Vidor,41107.427550203865,87626.43864087424,113.16449085474258
Rosemount,126347.44005604896,309426.00440346287,144.90088937789199
Soledad,125533.17470660126,502424.025532939,300.23207148804676
Reading,309931.35972039273,613893.872945765,98.07413922217962
Morton Grove,128206.78615971468,279548.4138190604,118.04494301168322
Buffalo,96762.9663241916,278715.26333903125,188.0391888826893
Oak Forest,98537.29558457065,190815.8071571876,93.64830953110337
West Hempstead,258788.54393275775,538929.1696719219,108.25078323867166
Parrish,114020.75092818338,399704.9418845061,250.55456013990164
Hudson,163797.00932398494,349717.08855726017,113.50639428680384
Waukee,70514.71473713718,192705.77434401133,173.28448404333
Roanoke Rapids,7749.605265119045,27337.61020179735,252.7613248231348
Saginaw,98508.99736890564,272849.4007944146,176.97916746896007
Lathrop,134527.26865282163,536161.891689485,298.55257380804585
Neosho,27081.75082874172,110582.64964247792,308.32902695905887
Dix Hills,357483.6355989403,716584.023667586,100.45225915502303
Brookings,99933.61841113504,196272.0079108833,96.40238293324302
Dover,166203.76516476396,342328.55955962715,105.96919643803746
New Philadelphia,48382.261572610856,119880.44172558242,147.77767270277133
Northfield,100769.81071352107,263967.5451795119,161.9510181774047
Darlington,18842.711094902173,47699.30661607067,153.14460523133292
Greenbelt,65233.05761100583,178141.30481386525,173.08440128032578
Walker,92975.64873100596,246961.93216906185,165.62001506820766
Maywood,158117.86848660393,494698.4066805416,212.86685775330537
Ferndale,177297.34982274575,481008.8369014748,171.30063556074964
University Park,481400.1271310807,1172127.6021679123,143.48302713446378
Gardner,118229.19848577556,256580.87300254768,117.01988704035537
Coos Bay,68564.5823723616,234105.22609198737,241.4375439794923
Carteret,129912.9928098402,375489.6091289863,189.0316056982909
Selden,192533.57713765983,408861.7808159704,112.35868927093055
Menomonie,76391.27777878627,190904.6784422416,149.90376387611036
Dakota Ridge,237161.2819038713,535931.5816704597,125.97768799701848
Kings Mountain,23693.071133597023,81004.33279908278,241.89038787891786
Easton,194941.4045842212,402660.0697221998,106.55441084002102
Lillington,44254.91375671171,163350.89554386606,269.1135778545998
Cottonwood,77034.79111559012,310353.11223369074,302.8739582976323
Benicia,174132.0446248843,594757.0384215615,241.55519146564242
Rosemont,89445.43646063852,372585.0194511848,316.5500602315749
Dedham,257547.6656349764,537793.4150878257,108.81315843492949
Yarmouth,170831.79248601838,407534.8935610007,138.55916257177662
Yorkville,104535.99917885046,236890.29142928592,126.61120885637756
Shirley,133347.14356107262,372222.4605975433,179.13793325994
Mequon,202822.40123802895,384011.0543920898,89.33364956143129
Sachse,143327.3165049566,363730.8708493645,153.77637684075793
Brownwood,27705.6079111201,72714.35652966471,162.45356811131225
Alton,16158.61484389942,44209.53567948067,173.597310825016
Quincy,24719.597695145843,63494.92477817301,156.86067209193064
Seymour,65663.96779710405,219876.4959231112,234.85106565980058
Gatesville,40996.49604750963,118383.94860633956,188.766016659443
Manvel,136997.9177951845,318077.9051832533,132.17718218081833
Picayune,33173.941938371216,93632.47564140867,182.24705950035752
Peru,19674.53520740177,65195.82212128917,231.3716000607822
Belmont,75353.84536711837,253383.87902449424,236.25872414344178
Coldwater,28451.45121266569,113200.68417112164,297.873146522411
Soddy-Daisy,70857.25554778271,178052.2316321036,151.28299177779158
Hillsborough,106070.69283006772,269531.35241510096,154.1053944532144
Springboro,110076.1016832209,268436.36165191734,143.86434252952432
Athens,45509.73772440007,128683.9549958671,182.76136367815877
Spring Lake,31046.706116375604,102257.71738636664,229.36736349119738
Aptos,310619.34016187093,1022952.6368923764,229.32676901550687
Maplewood,227784.62175304943,507869.2903549949,122.96030629565355
Peekskill,114234.3212900104,305418.62988825416,167.3615306146722
Jefferson,72895.52809749632,297296.6078735744,307.8392949920688
Mayfield,10116.231439267192,40567.75580291927,301.01648569892694
Haslet,110779.7468325779,331573.5419683363,199.30881000246862
Clinton,13011.789711728865,31125.330323269893,139.2086793042269
Tullahoma,52510.05018204518,149368.0474004216,184.4561124633912
South Plainfield,171316.24493985402,386710.17038899,125.72883880612538
Columbia City,69803.83242342643,157325.04182863169,125.38166797820804
Vincennes,27459.33678129528,71378.33572796088,159.94195087982712
Canton,219179.47253729575,498560.6901173379,127.46687194098544
Manahawkin,156915.5947937726,360955.8781177933,130.03187069595094
Elmwood Park,74035.85279502813,187103.87758879532,152.72063537486565
Marshfield,246031.949512099,498050.834320076,102.43339749481746
Roselle,106107.3545558368,225839.93217656045,112.84097895185656
Sunnyside,62327.44378960689,216146.2170039134,246.7914033720661
Pottsville,18945.798126766385,57524.04371570584,203.62428297194083
La Grange,110182.94512170162,236395.257160662,114.5479564914095
Simsbury,127489.41861365816,281711.50589398947,120.96853915985247
Radford,80197.45239848399,156605.81529586503,95.27529941689947
Deridder,18883.90035447453,53388.70846175539,182.72076985994565
Floresville,67112.70382733333,193940.76586426576,188.9777267255302
Burlington,97171.93569526232,210043.44104798624,116.15648545552956
Westford,277477.682430736,526860.4728393588,89.87490028891739
Vernon Hills,99326.7757043315,202878.12493084525,104.25320714603443
Dyersburg,25711.833779076875,54754.65096736163,112.95505967341187
Bloomingdale,123292.0080320756,237068.96482650028,92.28250769086712
Village of Palmetto Bay,211210.3454995233,587339.2162744994,178.08259812530113
Avon,148957.07977531798,273688.16456431645,83.73625810679076
Gardnerville,111028.38192791725,437797.90841351607,294.31170734141364
East Wenatchee,158229.78020244403,391991.2053740273,147.73541672907703
Defuniak Springs,27746.92957708002,118178.57264843384,325.9158560954927
Corcoran,40207.00446075513,169930.78133951026,322.6397455333303
Chanhassen,165027.9460579313,331474.4772362712,100.85960296682761
Deming,35766.0980677046,70887.48920662016,98.1974356622055
Tahlequah,36128.18371946326,96032.46898702682,165.81039814434803
Middleborough,178611.15363805962,405423.1765582495,126.9864833748318
Westchase,130489.7407073582,378668.6815201528,190.19038544138974
Washington,37621.98641873179,104146.72225632831,176.82409189450513
Versailles,73679.9220108534,181398.49909395596,146.19800638121617
Calabasas,377681.1721221736,977099.1643094476,158.710053990558
Ennis,46425.74561736127,157991.86785985387,240.31088948363936
Red Bank,167118.2715942934,354035.31540057267,111.8471619070179
Rolling Meadows,67950.7873060414,165495.30857921756,143.55171608806896
Willmar,63599.10826340711,140877.2442006181,121.50820671439249
San Fernando,182521.4420392866,575457.4504026168,215.282108213211
Piqua,20850.341546325435,79614.6624800982,281.8386490370423
Murrysville,106580.88885287856,218066.02913521856,104.60143603815419
Norwalk,32786.39012844266,112354.9898663727,242.68789405059619
Hialeah Gardens,67060.9891020698,234371.93373508836,249.49072012398128
Ottawa,51623.412555100746,107974.50002791575,109.15800541598858
Canby,178411.51228004796,463883.61721856846,160.00767063193896
Westmont,96595.82818857823,218948.88474470435,126.66494904651948
Cranford,263307.4070708015,492201.2471669412,86.93027007576426
Frankfort,40056.212403048725,102373.70498158992,155.5751001904467
Leesville,33192.533556686256,68915.55820955003,107.62367564336701
Mount Holly,75039.46335171702,237497.12184194228,216.49629572745073
Mint Hill,121016.95681701651,354065.2145519126,192.57487864884615
West Plains,42982.14713253284,113259.08238445564,163.50261664506465
Saint Marys,66317.86857246382,195834.0176749907,195.296006778336
West Memphis,19794.236382400664,42829.19019772284,116.37202552457583
Wexford,174049.00926512186,325806.6442740136,87.19247276939417
Newton,39774.18321547155,81534.1080981423,104.99253914641487
Acton,228729.41173799543,448918.5000781324,96.2661892351469
Athens,49712.401094591536,125873.22781937824,153.20287302130055
Easton,140437.28718221435,263532.1296368912,87.65111098661707
Webster Groves,134388.0655846507,259733.75579408547,93.27144465107271
Auburn Hills,42021.51919373684,172825.2847969462,311.27805018221517
Fulton,41542.22352858674,94069.69896882796,126.44358192357016
Hammonton,96937.01769724804,207732.54585201637,114.29640686987392
Munster,126937.7694383679,233581.2990529236,84.01244963291586
South Portland,162114.88073000967,362640.8978585307,123.6937758122786
Goodlettsville,100476.72356860986,292507.3340542964,191.11949879074209
Mansfield,219599.4487331355,430195.9389084094,95.90028180407579
Auburn,84064.4506999094,215590.45556991757,156.4585312518433
Willoughby,69856.6554892115,141604.59776663614,102.70738238893391
Kenmore,216163.58215505537,683915.5139852894,216.38794433685544
Circleville,45385.75352585817,123729.14151693424,172.61669555941285
Kilgore,50010.72269470058,99198.33220590244,98.3541265969629
Sandusky,24103.40969426732,77910.0200549388,223.23236024764026
Fredericksburg,105282.18241281036,325754.0898238174,209.41046467534173
Mooresville,86532.73930066645,197099.11623439813,127.77404000762998
Dallas,121753.5222714409,360641.9829410768,196.2066116962521
Highland,99666.82720446849,190102.8280963333,90.73831627682254
Helena,117767.98151550164,252730.131452418,114.6000366144948
Thomaston,14829.69401356199,63128.84571732735,325.69216640339994
Kihei,151374.456428288,667305.2463293042,340.830812591841
Miami Shores,146522.79300773857,558963.23660682,281.4855184867371
Belgrade,120255.25669662286,428005.3882586095,255.91407811666102
Fresno,64188.92967780408,237611.5478398401,270.1752763794781
Powell,82858.07205126244,210332.9470083356,153.847261710612
Lawrenceburg,36192.081477422726,109175.50420728906,201.65577593373487
Milford,108718.05354548187,295832.4720794411,172.10979449303744
Raymore,109507.01893200398,256693.12660639855,134.40792116328782
Rigby,93052.6574233175,333291.8618647474,258.17554392727084
Farragut,190415.78289169783,411745.0346173428,116.23471981391882
Pooler,96734.1007451436,238816.26277624784,146.87908497276982
White Bear Lake,120487.8061873542,275588.60377675627,128.72738121584345
Rincon,87936.67367758344,203164.52429070676,131.03503441078743
Marina,207004.58718959583,712681.6212573106,244.28300886132752
Millbrae,479853.3138838979,1375879.387857958,186.7291624437664
Hampstead,123480.37397977064,316914.41464729654,156.65164789605797
Olmsted Falls,70229.9716105053,140225.66705629372,99.6664156921262
Fayetteville,44137.75162379287,130250.1200575413,195.0991277664645
Ladera Ranch,334110.9116063804,857526.2827863748,156.6591670602592
Bristol,95375.9927344771,223147.12886394732,133.96572079221224
Cleveland,50206.64969128213,182282.93254336625,263.06531836761417
Riverside,31321.413335864218,95725.1975707835,205.6222161634529
Zion,35377.82181589456,150581.04481907928,325.6368455997655
Mill Creek,223123.21310033655,667127.0820479424,198.9949242743924
Fountain Hills,136216.51162394127,408290.9044403793,199.73672029391372
Sycamore,87283.15278334495,182657.9410010321,109.27055815046845
Vinings,105802.70945409963,300020.54524076096,183.56603227719685
Champlin,124522.06363789226,296272.1380925422,137.92742381309694
Forest Park,55488.77386430346,167474.07604758974,201.81614114801633
New Brighton,127434.14565185568,272725.2367407464,114.0126850191466
Plymouth,57833.961835320806,129745.29625656088,124.34101372132149
Winchester,430515.99347520695,892904.920606072,107.40342615343361
Agoura Hills,289981.0811291531,773490.6448142999,166.7383133418277
McKees Rocks,17765.541825328753,75157.43812522518,323.05176427589413
Bainbridge,23484.51425082648,55542.89227060455,136.50858466723386
Lewisburg,42045.2657703013,156395.33077947234,271.9689432667168
Petal,55554.62708832947,115338.09891294537,107.6120477409789
Canfield,100907.47504449556,182531.29731698707,80.8897678160108
Hingham,366841.7094596592,774071.947377514,111.00979725497572
Crystal,99528.91728565258,261798.69704716976,163.0378227623992
Georgetown,74773.48028694215,216245.43891588724,189.20071405804367
Hayesville,142720.89307993717,347968.8142146975,143.81070402901847
Parlin,154409.14127117454,343071.6465524184,122.1835078727064
Wendell,94614.8626934811,262288.51983948186,177.21703797130104
Tavares,55750.49308215536,211511.62333757195,279.3896908245869
Kennett Square,158590.9779358798,353403.910915015,122.8398585560777
Ardmore,20396.4638074386,60208.03368073277,195.1885888120218
Fairmont,19778.53467644186,81904.74030191613,314.10924338835156
Watauga,84626.01954435493,258614.88079658517,205.59735904988142
Edgewood,76472.04756189675,155828.80319725876,103.77223857008717
Dewitt,84211.45493157802,193901.4348813916,130.25541482324095
Port Hueneme,137094.92561994115,427941.67891320825,212.14990414711744
Greater Northdale,115449.35580906377,342103.5527904034,196.32348348152965
Bay City,61788.62526243893,117111.97160072812,89.53645772714746
Union,130226.37973999367,284499.22864872444,118.46512912111015
Anthem,160459.68036116616,469444.0697429449,192.56201226769863
Nogales,47786.15364918725,142836.8124694569,198.90836897664036
South Holland,41016.07294443361,174936.40831043987,326.5069660555617
Loma Linda,119590.55743324375,452162.1169317408,278.0918214919608
Mountain Brook,279481.66371220927,587107.2095015213,110.07002810248166
Wilmington,287003.8722194769,562299.6058679138,95.920564248664
Keene,83361.46582749004,226731.7683128342,171.98630213873355
Lynn Haven,97853.48993493216,231045.6379363536,136.11384539272717
Lawrenceburg,50189.24640568969,145843.79981615345,190.58774590331345
Gloucester,125684.28505672632,228284.59793609893,81.63336636164577
Bedford,236719.9970179034,442635.2606329178,86.98684784092863
Stoneham,256913.290345831,501941.5329433302,95.37390699705206
Johnston,107638.40978135324,254789.55193966112,136.70876637551333
Stanwood,173181.84649318625,529617.1616715894,205.81563391081343
Millington,48658.45071688848,142045.50936525976,191.92361711582052
Anna,98567.2143441662,333644.6554531356,238.49455691032492
Boaz,37473.687757217645,96934.18823555224,158.67266884317294
Malvern,23661.616385473877,45607.96830536381,92.75085675618946
South Elgin,98451.96435737048,224855.93632874943,128.39151843892677
Republic,73426.08585382848,185587.5054073993,152.7541857220252
Maryland Heights,95678.91751030536,186574.63521054256,95.00077975949826
Cudahy,141925.5872946577,500283.8902099997,252.49731901502668
Saline,131056.9764660005,298411.9920520498,127.69638068787997
Washougal,132197.81960233868,429127.92729717767,224.6104425837187
Toccoa,21202.754666388955,93427.43787015603,340.6382064037138
Seaford,64211.68174199183,188358.09623199512,193.33929765121943
Cheney,115389.32794160608,325185.3460097022,181.81578990932806
Camp Springs,121588.54526659718,312099.1874056411,156.6846956852119
Belton,51434.01029191525,170720.31344853304,231.92106250242753
Norton Shores,49231.79389406696,179487.8476967408,264.5771025182393
Prairie Village,133205.17297280568,300678.4771148513,125.72582611054895
Mount Washington,86191.54416846736,210003.1706640705,143.64706850315238
Beaver Dam,59604.59994939383,166036.43774479066,178.56312748640337
Tukwila,97538.45501649485,357257.68044079473,266.2736716307209
Theodore,45676.76317985172,108094.09669470954,136.650080193052
Roselle,82686.77744248851,321544.4699550961,288.87048195673276
Madison,30513.052995633203,124255.79040007552,307.2217565966214
North Plainfield,124188.09888497426,288421.89290888375,132.24600062202936
Port Jefferson Station,209274.17837663053,415092.91045324976,98.34884249609021
Los Fresnos,59771.5739382091,111101.21102643137,85.87633503057161
Saint Albans,48525.80318483931,88391.77219857683,82.15416623169396
Rosedale,115126.7108044152,209820.8435277269,82.25209602677201
Cameron,66892.34602876172,170129.54233338928,154.33334668848158
Chapin,121290.93969200538,272755.42408597824,124.87699804996754
Apollo Beach,91411.61874161453,349691.00901029166,282.54547269175225
Benbrook,99270.15699640308,265056.98262750125,167.00570508527073
Trotwood,15780.80507539199,64239.12692904416,307.0712908634573
Merchantville,100151.52643554316,223868.15709778928,123.52945088846879
The Crossings,96858.67910202387,312250.3418427367,222.37724563003275
Chehalis,104309.67821927828,343210.75524817896,229.03059534579938
Blairsville,74370.57894082874,214920.6568322729,188.98612851093932
Rosamond,78111.725890579,327079.08320438926,318.7323727330906
Florence,64869.46425294614,136699.09681117476,110.72949867158242
Clinton,145298.70453135838,417308.20281943673,187.20710495348789
Avon Lake,107465.35757011698,218360.4489616828,103.19147853689601
Temperance,73149.2102362325,186928.9733305697,155.54475944017705
Los Alamitos,453366.9437758283,1049840.949976427,131.5653940785615
Middleton,128037.88978355331,318155.2098501994,148.48520261309943
Denver,134922.56010930563,350150.45127250627,159.5195725524603
Dixon,165129.2615386106,503391.63692483766,204.84702240803907
Lynden,171962.66112313187,449597.6475364715,161.4507385498892
Debary,68191.99428981192,264699.8595384075,288.16852666523994
Shafter,63212.05535390513,243288.61687792977,284.8769281679429
Jasper,69338.16274207631,149592.9929588576,115.74409681911062
Stephens City,122728.93561373604,264595.0401922112,115.59303750907563
Gloversville,33298.76951888217,84945.31703122692,155.10046845141957
Jerome,66053.86334505049,258383.8259634207,291.17140599889194
Lebanon,61889.26536637071,163791.53509705453,164.65257606055755
Chardon,116570.68398663016,210690.01181554425,80.74013517816275
Dixon,35261.9614197228,77469.24661366233,119.69636258047758
Biddeford,142914.2625288321,346260.7568949505,142.28565488703023
Semmes,76072.12582035856,155671.62401544987,104.63687893126914
Bourne,154805.82490041567,407908.0352318504,163.49656771265012
Clifton Heights,81677.95423131803,184558.49590914967,125.95876408273683
Guyton,81997.70625686529,202745.1198630408,147.25706256699817
Mason,66204.81788393934,167121.98362741177,152.4317549221051
Golden Valley,136343.04208576385,304016.84143289493,122.97935910925268
Oxford,83707.2670905214,266145.8683534384,217.94834260402632
Harrisburg,131764.03297696367,342894.7596151016,160.23395904635828
Granite Bay,334814.35803038185,851547.6254671161,154.33426167161107
Arvin,53038.40103839764,206693.53311879456,289.70543808278995
Bryn Mawr,182299.14683004285,346383.03762788785,90.00804098705963
Fort Payne,36178.37608694534,77156.93668677304,113.26810385669708
Travelers Rest,35516.01421289646,135976.6134312104,282.86000398613146
Perry,53518.73136740658,132587.3460018553,147.74007644471604
American Canyon,193711.82606729327,590361.8781541026,204.7629513073805
Valley Center,260643.55356290797,719628.3540504813,176.0967398630845
Matteson,45697.28158928656,174939.87024218496,282.8233631367659
West Melbourne,83690.279072735,285203.735041614,240.78478193834698
Amelia,74963.83091332117,194675.42394498456,159.69246978597315
Fallon,63320.13423212958,262556.2561495634,314.64892539084104
Washington,92216.58565359948,171458.32305416817,85.93002748793015
Hillside,112432.77232952892,353311.0800273893,214.24207791645551
Washington Court House,26664.61297243333,107745.50141865668,304.0767496983631
Connersville,28176.43710821816,71454.76953764174,153.59760449201963
Glassboro,116706.6976813658,223030.4193184872,91.10335888982813
Castaic,229297.12187853016,634612.6427746231,176.7643298683916
Pittsboro,140048.1965930206,346767.012820069,147.60548243814395
Chalmette,53495.97987431536,161353.2362243852,201.61749836804947
Morris,76415.82842355927,175277.3149454332,129.37304817779687
West Carson,180477.85373006717,511039.3646394708,183.15904365962265
Hurricane,59638.39079741196,149565.9939814392,150.78811145241318
Portsmouth,175557.702957248,415670.6876403925,136.7715461289768
South Amboy,128926.44526213156,312182.3691758463,142.13990274929333
Brawley,69833.5590837642,230912.64257416312,230.66142640272312
South Euclid,42191.98131512154,125666.38290601168,197.84423245602133
Collinsville,68549.05972144642,171253.50366133824,149.82618923912017
Arden,122220.84713082603,309039.7699559287,152.85356566472691
Jasper,75168.85864226216,255607.3464311974,240.0442032087572
Syosset,389700.5318195557,732664.565314873,88.00707350692585
Sun Valley,95489.71995595424,349465.8636959647,265.97223644300135
Lockhart,50373.07349423736,212805.89814876852,322.4596265167607
Little River,69008.66116212157,189868.77374276763,175.13759946263883
Green Valley,77012.14328430175,204773.11247709816,165.89717380173127
Charles Town,92840.09786044148,259064.9990539236,179.04429769489653
Duarte,208465.655962629,593763.3279413615,184.82549089419487
Siloam Springs,46618.44110302804,171447.86324009617,267.7683319808821
Crestwood,133337.88644916288,256967.18679777053,92.71880906537635
Red Lion,97891.38351915398,177763.02929941667,81.59211046867524
Radcliff,59689.19422326133,126280.81924957114,111.56395373211213
Bastrop,12820.109895042007,27968.966628189635,118.16479622383133
Mountain Home,58701.53808557624,245520.27081748005,318.25185305972025
North Wilkesboro,29204.811398523834,117858.44763671533,303.5583247857321
New Hope,119151.55361484789,277274.3858859335,132.7073189345148
Forest Lake,110225.6321838958,289568.2582886819,162.70501021539025
Dyer,136326.31816520749,251807.40606177808,84.70931324986309
Kerman,91768.75498556036,297991.5328652938,224.72003451739343
Jacksonville,27074.3591309206,98584.5337594747,264.12508707135026
Columbia Heights,63546.936704320506,225247.02845446183,254.45772862745633
Evans,88857.62935968793,347520.43293583696,291.09802437909366
Newport,30549.93742722492,92345.44093770364,202.27702154116022
Sevierville,63690.77409532865,244032.93305952635,283.1527195670005
Brunswick,138940.73067113038,331716.89282194874,138.74704791002955
San Luis,50481.721461104775,187022.1009806368,270.4748878754736
Harrison,69254.19727090365,179984.56675252828,159.88975953107567
Columbine,211649.59198176023,501450.7468974905,136.92497689327232
Roscoe,97006.88120616924,192268.2918352631,98.200673441541
Cary,118681.4176231632,231588.495627422,95.13458826617737
East Ridge,60015.0844250276,162134.7570833777,170.15667583692343
Secaucus,222506.9989698684,423160.9395448928,90.17870966036294
The Dalles,86514.34642967739,302276.2191155375,249.39432775030056
Franklin Park,73477.81787437925,218544.36412768112,197.42903429891413
Del City,33024.89693141269,90947.33944192796,175.39022947084658
Fountain Inn,39594.999273436064,159055.32328102115,301.70558454266717
Lusby,145678.1394922726,263734.6308006035,81.03926348852985
Westerly,172715.6150423599,356074.2591104077,106.1621695427351
Ojai,258117.8905908966,790695.5448891748,206.33116638256817
Franklin,53550.56062692485,138538.80905712696,158.70655215413487
Mineola,276578.2065765493,543052.8240516357,96.34693231020483
Weaverville,121756.09133672432,329558.03451471747,170.67067519710656
Heber City,141725.8435316505,586798.2582126246,314.03758382399724
Pleasantville,28359.66838001168,118470.5817699148,317.74318437875195
