RegionID,CountyName,2007-03-31,2012-03-31,Gain
63012,Onondaga County,57141.71312484162,56836.6121171224,-305.1010077192186
81431,Dane County,259675.56223886905,226205.0755978647,-33470.48664100436
78058,Marion County,194006.4698005948,179522.3777955484,-14484.092005046376
93533,Logan County,115028.10358179368,107269.48024456848,-7758.623337225203
73384,Jefferson County,71125.21912399547,50895.46682399393,-20229.752300001543
92033,Galveston County,126282.92428779416,105442.94322790862,-20839.98105988554
77652,Montgomery County,41415.407128108425,36974.09849406967,-4441.308634038753
77496,Hamilton County,59617.29973344479,30725.0425086211,-28892.257224823687
69457,Wake County,268436.08217876893,244346.9716578299,-24089.110520939023
72661,Hillsborough County,291597.95026868035,165227.66725430536,-126370.28301437499
82198,Hennepin County,363093.2867338416,281557.5130644878,-81535.7736693538
71516,Chatham County,120099.93085131556,99170.007305353,-20929.92354596255
60952,Gloucester County,395798.4658262364,314141.2930687018,-81657.1727575346
67324,Frederick County,312445.2147561784,205271.6907218592,-107173.52403431918
84516,Cook County,348813.39661457395,213257.43943873447,-135555.9571758395
58422,Worcester County,283955.4762377091,186262.70297052612,-97692.77326718299
73083,Sarasota County,342552.3654629872,205488.06266849436,-137064.30279449286
91660,Harris County,73556.65117311313,55882.14496786802,-17674.50620524511
76945,Cuyahoga County,367059.8000652956,315769.3061924931,-51290.49387280247
96963,Orange County,318451.32609488256,176594.07935648784,-141857.24673839472
70359,Richland County,122910.8390011966,106472.3339191079,-16438.505082088697
63868,Allegheny County,176725.4325658928,185481.52809487187,8756.095528979058
81433,Dane County,266064.0166432048,233550.53391616585,-32513.482727038936
71479,Bibb County,158197.70149844963,130182.6730374905,-28015.028460959133
97819,Alameda County,1033986.6800440196,818218.9046396279,-215767.7754043917
98116,Merced County,385088.79302435205,133011.63844664223,-252077.15457770982
60880,Morris County,692554.4784558621,590285.3988536064,-102269.07960225572
96773,Riverside County,769402.1194744037,503982.12538741535,-265419.9940869883
66583,Anne Arundel County,395048.47000234126,271383.43416146125,-123665.03584088001
76770,Lucas County,79519.44738022047,56589.38637093338,-22930.061009287092
64864,Dauphin County,206128.68944219337,192989.7999019369,-13138.889540256467
58562,Essex County,506470.084624951,456807.654340937,-49662.43028401403
79114,Oakland County,492353.68235038215,340467.1384917152,-151886.54385866696
59369,Cumberland County,308406.6156161143,256180.81230462508,-52225.8033114892
98252,Humboldt County,442657.69831738767,300065.077956108,-142592.62036127964
66704,Montgomery County,632440.4822823206,436366.5194728565,-196073.96280946414
91328,Denton County,161995.95247545923,154575.37495350948,-7420.577521949745
99052,Columbia County,213708.68283660815,166919.8094678599,-46788.87336874826
87427,Butler County,81761.14428160993,80257.97295209358,-1503.17132951635
92062,Jefferson County,104438.14274138544,102652.10427203053,-1786.038469354913
66638,Howard County,389739.0183004265,293372.7801845562,-96366.23811587028
86350,Jackson County,152314.85859050156,130962.23505000492,-21352.623540496643
58874,Bristol County,281058.13234251895,198913.9597640997,-82144.17257841924
92550,Bastrop County,157332.33709324905,160751.67685251113,3419.339759262075
92607,Hays County,205889.8516912023,212659.3666461709,6769.5149549686175
69273,Guilford County,193318.6622657402,169295.08596056516,-24023.576305175025
85926,Saint Louis City,298085.2181734394,227520.5140538097,-70564.70411962969
91938,Harris County,156686.68948599548,142718.01250881722,-13968.676977178256
76994,Lake County,174617.6683917643,124687.87939199166,-49929.788999772645
88448,Jefferson Parish,182747.376393656,136308.2653643163,-46439.11102933972
63835,Allegheny County,137614.61057478876,147071.07475623657,9456.46418144781
90788,Dallas County,118338.43866801176,94725.294031878,-23613.14463613376
73450,Tuscaloosa County,277221.1353519852,274144.17652303044,-3076.958828954783
70613,Pickens County,178413.68640491783,173180.19814000107,-5233.488264916756
92074,Jefferson County,45460.543245634144,36450.00732867694,-9010.535916957204
65928,Montgomery County,310621.0335825374,266076.53915445163,-44544.494428085745
62230,Suffolk County,511669.588031709,423075.4789402809,-88594.10909142811
72575,Palm Beach County,453394.9057011388,280166.99020891025,-173227.91549222852
73091,Marion County,165910.71075677697,80464.26500736625,-85446.44574941072
100233,Anchorage Borough,312662.7481644482,311609.76364694297,-1052.9845175052178
63013,Onondaga County,88757.54300187244,90390.19930054636,1632.6562986739154
65723,Montgomery County,283546.8555122768,245330.8071125744,-38216.04839970241
65884,Chester County,263645.28395905724,220292.59582004647,-43352.688139010774
73977,Mobile County,104277.66186654304,87786.37475124154,-16491.2871153015
82253,Hennepin County,583973.3251218279,446040.5131877325,-137932.8119340954
93292,Denver County,127348.38433094842,88037.32892922995,-39311.05540171848
79395,Clinton County,196171.91304496428,165996.28475226022,-30175.62829270406
77026,Cuyahoga County,166035.47570284133,144198.81325653012,-21836.66244631121
90310,Osage County,51582.21548594622,40813.47732251124,-10768.73816343498
90801,Dallas County,143562.0155209635,117494.8977895772,-26067.1177313863
74169,Wilson County,175126.68073386184,155929.56195510473,-19197.11877875711
97133,Santa Barbara County,1064455.0228432943,701270.0528308167,-363184.9700124776
96103,Los Angeles County,922925.140976646,711620.5765844373,-211304.5643922087
82420,Saint Louis County,82107.63794185383,83127.86324109901,1020.2252992451831
61207,Middlesex County,403931.7001827184,315290.74973645667,-88640.95044626173
95075,Pima County,395747.4565766296,275249.24388085934,-120498.21269577026
73651,Marshall County,73963.27348745083,78583.84757347543,4620.574086024601
73640,Etowah County,53822.53625777744,49282.869015572775,-4539.667242204669
77972,Hendricks County,151122.20954118203,144728.21861297928,-6393.990928202751
85409,Monroe County,187897.54355190185,152544.26827626344,-35353.275275638414
99115,Multnomah County,740090.221820084,580302.5736605317,-159787.64815955237
76726,Lucas County,175819.64267367506,151766.8472233351,-24052.795450339967
60314,New Haven County,566525.199087714,433732.9935943558,-132792.20549335814
98514,Glenn County,243284.49120401448,145658.71689341622,-97625.77431059827
74235,Davidson County,349960.57783218543,331296.28433929844,-18664.293492886994
66015,Berks County,30720.085504118037,20833.55092185716,-9886.534582260876
67165,Fairfax County,563150.9100139192,446097.0905570909,-117053.81945682835
79149,Oakland County,60071.38754475666,16610.17217143123,-43461.21537332543
73324,Shelby County,130056.117066517,109910.80863621242,-20145.30843030459
64400,Butler County,153381.68507562482,163748.62894546855,10366.94386984373
69318,Guilford County,272749.11694192264,249206.21819096568,-23542.898750956956
79116,Oakland County,448692.9587321176,300867.5213989089,-147825.43733320868
79501,Kalamazoo County,136370.03358496286,118678.54979950136,-17691.483785461503
61990,Nassau County,1255318.9890461108,1089616.5411031812,-165702.44794292958
70292,Lexington County,89300.32793404779,91446.59629198904,2146.268357941255
68980,Harrison County,183553.9930682452,181445.90378546985,-2108.089282775356
90302,Tulsa County,132700.0821799283,129997.96420830554,-2702.117971622749
65696,Delaware County,169286.24414056118,144324.61352441646,-24961.630616144714
76583,Franklin County,325529.6334033402,243705.63479051116,-81823.99861282902
74549,Knox County,192811.1554023301,172213.62913625548,-20597.526266074623
63010,Onondaga County,93651.31745986542,89345.29878744534,-4306.018672420076
77128,Summit County,70721.44937940562,40331.50509607479,-30389.944283330828
77680,Montgomery County,114015.15072405525,95986.1401685482,-18029.010555507048
63506,Niagara County,50174.2561837443,53220.77230217042,3046.5161184261233
94276,Ada County,243309.319213737,162377.30462008753,-80932.01459364948
97473,Monterey County,962051.0728444692,501332.53143361694,-460718.5414108523
58547,Essex County,386983.04311180767,313089.8816170982,-73893.1614947095
79476,Ingham County,86500.18898209895,49218.90381757836,-37281.28516452059
60119,Hartford County,279458.01281665976,220313.5044562777,-59144.50836038205
79134,Oakland County,312955.04023130814,210986.28834386656,-101968.75188744158
80283,Polk County,187655.16656512383,168883.92285274187,-18771.243712381955
98904,Maui County,539898.6660069153,414130.61052205024,-125768.05548486504
97181,Tulare County,217484.3052519854,106948.21410846354,-110536.09114352187
97485,Monterey County,447025.18683829386,146231.86159203717,-300793.32524625666
95388,Santa Fe County,386539.164903057,318429.4140384642,-68109.75086459279
73115,Citrus County,162826.57012624337,79001.40644047357,-83825.1636857698
95052,Pima County,122994.72549586702,56325.92179676392,-66668.8036991031
70946,Carroll County,82308.00318438112,63762.219694571744,-18545.78348980937
88035,Lancaster County,154345.33680820954,143586.95471778014,-10758.382090429397
79698,Kent County,161845.91571098275,133607.09665660292,-28238.819054379826
92558,Hays County,264560.9923475243,264824.572476488,263.58012896368746
74489,Hamblen County,85695.98813040137,81504.52254581443,-4191.465584586942
84575,Cook County,408644.183049467,256879.4831578617,-151764.6998916053
95308,Bernalillo County,294527.911442961,239465.30640213707,-55062.60504082395
97759,Alameda County,935562.4087523408,653366.3809040253,-282196.02784831554
100060,Spokane County,262079.88250449416,210263.12941644277,-51816.753088051395
63634,Monroe County,56123.47868343417,48819.54505009078,-7303.933633343389
65063,York County,41655.70227490828,33719.11585687286,-7936.586418035426
71736,Nassau County,207756.262762232,140511.40294935484,-67244.85981287717
70316,Orangeburg County,148158.80931867572,131900.36075743922,-16258.448561236495
60777,Monmouth County,410057.352460607,317344.8512488833,-92712.50121172372
72635,Palm Beach County,468286.9603171905,286647.75108848006,-181639.20922871045
85347,Saint Clair County,134326.4642229014,103433.96423894388,-30892.499983957532
68607,Berkeley County,173490.47453429908,141284.09025308274,-32206.384281216335
92946,Lubbock County,53119.19368879664,52205.4838315617,-913.709857234935
62636,Dutchess County,342262.2929900154,253326.2954035392,-88935.99758647621
70411,Spartanburg County,151841.0721871716,141679.3645104815,-10161.707676690101
89447,Pulaski County,169024.11869519754,156642.16739380395,-12381.951301393594
71956,Gadsden County,125420.73152017,73045.97102596659,-52374.76049420341
96395,Los Angeles County,890522.9303938305,576387.6128619576,-314135.3175318729
93199,Jefferson County,505488.4314199452,478055.5445513678,-27432.886868577392
86311,Jackson County,254557.7249081988,228973.64430865832,-25584.080599540495
58904,Bristol County,407277.6500732829,317043.4219484523,-90234.22812483058
87118,Johnson County,166401.80012403848,152198.39953165772,-14203.400592380756
79689,Kent County,159313.41103405564,132221.8869579725,-27091.524076083122
84555,DuPage County,1125782.22713693,832865.2005311335,-292917.02660579653
67460,Fluvanna County,237774.2064066519,198633.59082679133,-39140.615579860576
77344,Crawford County,86898.99703094485,62288.243823740464,-24610.75320720439
78933,Macomb County,209099.86901558508,144838.89359330747,-64260.97542227761
85070,Peoria County,40768.80809390917,28226.506146541305,-12542.301947367861
84820,Winnebago County,68931.50888566696,35432.33991569557,-33499.16896997139
58737,Plymouth County,434380.2771091084,332622.850204634,-101757.42690447439
399585,Lee County,245497.26289442508,76702.52714598573,-168794.73574843933
84190,Missoula County,292865.9019662182,275799.2380966938,-17066.663869524375
72681,Hillsborough County,276433.5096254062,158034.15100943416,-118399.35861597201
64355,Cambria County,114551.05165185228,107640.48239113788,-6910.569260714401
66781,Anne Arundel County,483462.4557572741,371952.506415,-111509.9493422741
77392,Richland County,93823.6006372832,69165.7737060103,-24657.82693127291
77695,Clark County,107446.08138078004,94379.7658477585,-13066.315533021538
58577,Norfolk County,349149.05245562573,272511.1800374779,-76637.8724181478
91189,Tarrant County,131336.36266749792,122565.76502680284,-8770.59764069508
77153,Trumbull County,146519.6487820394,120465.91890623288,-26053.72987580653
71399,Houston County,216923.5452976804,200413.31549717693,-16510.229800503468
90382,Muskogee County,48888.61210418594,45407.87417137519,-3480.737932810749
60737,Bergen County,461417.7509878657,378777.0459330001,-82640.70505486557
74798,Hardin County,84680.83709361804,84668.02063769182,-12.816455926222261
89485,Saint Francis County,61721.742008254514,56079.74839007653,-5641.993618177985
72657,Pasco County,162485.81145245305,82115.84012518758,-80369.97132726548
72053,Okaloosa County,404050.4598347344,248901.149098592,-155149.3107361424
70298,Kershaw County,154228.3347154547,136362.17624719674,-17866.158468257956
73303,Jefferson County,162630.74145604644,142789.97264847305,-19840.76880757339
84470,Will County,225281.71557449465,154919.22874017735,-70362.4868343173
91263,Tarrant County,154084.79539350295,140654.97704057602,-13429.81835292693
93583,El Paso County,168374.14634103235,146046.2928596797,-22327.85348135265
74346,Hamilton County,257831.2023671729,245972.09708206417,-11859.10528510873
98208,Sonoma County,673752.5250582908,422449.7192522098,-251302.80580608099
59851,Windham County,199287.39862112192,201163.17228706437,1875.7736659424554
78737,Vanderburgh County,140383.45824472987,128710.8692895818,-11672.58895514808
94842,Maricopa County,331371.5949970635,199025.0518760853,-132346.54312097823
85891,Jefferson County,163372.34161057707,146328.5126346961,-17043.828975880984
65980,Berks County,272964.6883973117,220184.08597146015,-52780.60242585157
73321,Tuscaloosa County,183128.1702095469,158620.9073319873,-24507.26287755958
417438,Pinal County,165900.0570288154,57142.9715266294,-108757.085502186
66051,New Castle County,320973.8782008136,255059.58284025523,-65914.29536055838
75566,Jefferson County,32463.96377734111,16385.98179520263,-16077.981982138477
61909,Westchester County,545827.1210305763,433464.4887522932,-112362.63227828307
72131,Alachua County,262676.6163380815,173742.24680650866,-88934.36953157283
73102,Citrus County,265058.1332423466,159224.83034926557,-105833.30289308101
61889,Westchester County,498196.3961714426,395513.3492908512,-102683.04688059137
60590,Union County,481980.7819647255,374633.0881951237,-107347.69376960181
97836,Alameda County,676791.012526425,490385.82963650697,-186405.18288991798
71630,Sumter County,96182.02321027702,74515.46991201122,-21666.553298265804
72200,Seminole County,444504.3618014454,253244.1628427421,-191260.19895870332
79497,Kalamazoo County,135794.03630393656,106015.86441490232,-29778.171889034245
74646,Shelby County,31185.104184166168,13971.083140109782,-17214.021044056386
86354,Clay County,117826.56712642846,96539.69979526184,-21286.86733116662
75562,Jefferson County,59329.32801163639,38911.85272204283,-20417.47528959356
66820,Baltimore City,472178.475800477,368901.5468456233,-103276.92895485373
84326,Cook County,444983.4232198258,278119.2524197135,-166864.1708001123
74781,Henderson County,93664.34050989198,86343.34698740146,-7320.99352249052
77510,Hamilton County,87325.45036199041,67931.58101829527,-19393.869343695143
85279,Madison County,134469.94715277562,122395.62548060324,-12074.321672172387
100387,Fairbanks North Star Borough,213598.20097835516,220479.5258664052,6881.324888050032
84371,Kane County,324071.2336067589,212970.65995387372,-111100.57365288516
60692,Bergen County,718969.0118710337,662014.9140417568,-56954.09782927693
74392,Sullivan County,123024.1840992481,118248.01279346504,-4776.171305783064
75717,Fayette County,209844.2243404312,197073.30838752328,-12770.915952907904
60341,New Haven County,317673.7621913056,254161.0493463596,-63512.712844945985
61810,Bronx County,486959.8838112829,371974.04242342286,-114985.84138786007
82401,Carlton County,158564.92425939252,129410.4342044908,-29154.49005490172
78821,Tippecanoe County,86689.77190930139,69945.69561508605,-16744.076294215338
93813,Garfield County,270353.3765709886,310577.90456820786,40224.52799721924
95191,Mohave County,322273.0821085384,188563.73365114807,-133709.34845739036
73375,Jefferson County,85232.78919809892,69414.71352694544,-15818.075671153478
71542,Appling County,77984.95987305471,60900.05538302355,-17084.904490031164
87397,Butler County,167864.9845766441,163228.12120067672,-4636.863375967398
75557,Jefferson County,46858.99579593126,34056.90178239188,-12802.094013539383
79567,Allegan County,148276.74505749028,117697.83223323648,-30578.9128242538
60238,Tolland County,291873.284037065,239072.9137754496,-52800.370261615404
65533,Luzerne County,153572.61790183687,157476.5716508885,3903.9537490516377
79871,Grand Traverse County,177908.39741917804,155066.990894714,-22841.40652446405
72929,Charlotte County,196781.04110015623,97999.0194747808,-98782.02162537543
97376,Fresno County,318753.24233776954,172209.38141448773,-146543.8609232818
67795,York County,338043.0583307776,283378.4044746226,-54664.653856155
86364,Jackson County,33044.30497314297,13503.43412508955,-19540.87084805342
77010,Cuyahoga County,44747.75639029179,20534.0145355688,-24213.74185472299
82288,Hennepin County,356833.57468292007,274141.86530556256,-82691.7093773575
62297,Suffolk County,277930.4776884465,180666.8976961089,-97263.57999233762
82294,Hennepin County,272304.9570217567,160230.94287687444,-112074.01414488224
94552,Cache County,207811.87140868232,191885.6196884457,-15926.251720236614
60521,Morris County,498980.61403309664,401503.5348700287,-97477.07916306792
90323,Tulsa County,104560.10939828856,89428.02148845403,-15132.087909834532
71969,Bay County,127304.29635118291,69161.35922629239,-58142.93712489052
84574,Kendall County,177679.50347857023,114395.71431138027,-63283.789167189956
100167,Spokane County,288657.6565219916,225174.35335282804,-63483.303169163555
99949,Clark County,283532.4431966871,184290.83413903485,-99241.60905765224
77534,Hamilton County,403045.36927491537,350456.43685430643,-52588.93242060894
58989,Providence County,286060.7984914227,196579.67412945305,-89481.12436196968
74775,Gibson County,88030.41533565074,75016.42512392615,-13013.990211724595
67138,Fairfax County,1228890.6160557938,1055303.7079646708,-173586.90809112298
71481,Bibb County,155924.34975895289,128407.81433656137,-27516.53542239152
85648,Sangamon County,204766.4625579914,210496.3143729266,5729.851814935188
65988,Berks County,200517.07523721328,170164.83492436344,-30352.24031284984
98186,Lake County,73087.60939791682,56079.53845410552,-17008.070943811304
74740,Obion County,81594.40955516067,71649.40826769212,-9945.001287468549
62906,Onondaga County,163294.6237846396,160492.10340201334,-2802.520382626273
93312,Denver County,260318.78533911347,226118.7701456005,-34200.01519351298
65684,Montgomery County,261150.48871339043,227089.22411349733,-34061.2645998931
69891,Duplin County,77311.26488750016,79218.94339674582,1907.6785092456557
91708,Harris County,281896.47977786063,275126.1285237703,-6770.3512540903175
71076,Dekalb County,234822.87239091497,181201.6799129554,-53621.19247795956
79748,Mason County,131062.17757717786,113805.68419835909,-17256.493378818777
97132,Santa Barbara County,1335697.25473879,831261.7720098067,-504435.4827289833
92014,Brazoria County,95788.585029565,86784.96582441732,-9003.619205147683
69423,Person County,110388.45936362071,94470.1235730319,-15918.335790588812
61248,Middlesex County,419869.2628150789,306850.031939366,-113019.23087571288
71334,McDuffie County,83464.98088905451,65955.64784744878,-17509.33304160573
66647,Montgomery County,1144552.3631296493,982748.7121245397,-161803.65100510966
71860,Duval County,65143.24119601878,21609.88565225451,-43533.35554376427
77493,Hamilton County,159332.64825053976,134985.53487628445,-24347.113374255307
62260,Suffolk County,561968.7425154791,459344.9256740272,-102623.81684145192
98342,Placer County,612477.2014865094,324224.2572829062,-288252.9442036032
97695,Santa Clara County,1666538.800846137,1395909.193917391,-270629.6069287462
63610,Ontario County,241063.5145485019,251124.93961421383,10061.425065711926
73660,De Kalb County,90774.0509816858,80309.5404058157,-10464.510575870096
70558,Horry County,133889.6682595888,99031.51798823294,-34858.15027135586
100015,Yakima County,153153.21158992665,152339.90307412253,-813.3085158041213
94810,Maricopa County,349396.96204048337,192428.71204428468,-156968.2499961987
96116,Los Angeles County,1645472.4607503333,1161605.2233668922,-483867.23738344107
86329,Jackson County,255687.5580647441,223340.640434033,-32346.917630711105
97092,Santa Barbara County,1059018.133911561,615710.2980869185,-443307.83582464245
75890,Boone County,220286.2714641653,192108.39408422972,-28177.877379935584
60695,Passaic County,331935.85766230896,199805.73243135583,-132130.12523095313
62956,Onondaga County,234215.3203924383,226837.21790122768,-7378.102491210622
96204,Los Angeles County,592592.4019927908,359404.4865611987,-233187.91543159203
79133,Oakland County,382190.8276783137,253338.4843243561,-128852.3433539576
58386,Worcester County,326822.08677416673,244296.43780226383,-82525.6489719029
70015,Onslow County,160329.93204251447,173998.04800064172,13668.115958127251
71382,Monroe County,157991.2055379081,128580.38012108432,-29410.825416823776
60927,Camden County,415109.5465808827,346045.8089818503,-69063.7375990324
64618,Erie County,78854.77464964609,80541.99978752345,1687.2251378773653
77966,Marion County,139983.25636734712,122814.480773465,-17168.77559388212
399605,Will County,203107.55078519168,134603.35048237123,-68504.20030282045
58939,Newport County,465554.1403619192,333006.24892409355,-132547.89143782563
65978,Berks County,202344.41923211917,171087.99453329385,-31256.424698825314
77582,Preble County,145205.92483327576,139051.15421486602,-6154.770618409733
72647,Palm Beach County,541559.2135713819,318222.3912255191,-223336.82234586275
95556,Dona Ana County,121627.88514977507,119144.9688579603,-2482.9162918147777
59072,Belknap County,227860.6170533248,188641.4668019322,-39219.150251392595
87509,Sedgwick County,64771.5793757749,37285.69404657988,-27485.885329195014
58312,Berkshire County,151164.61739704048,124049.59172152627,-27115.025675514204
63842,Allegheny County,81589.72603793559,78502.89249895093,-3086.8335389846616
79052,Wayne County,159058.2655409563,96589.66874940076,-62468.59679155552
72110,Alachua County,222328.76118125045,146532.16541436073,-75796.59576688972
89193,Columbia County,93492.84729586104,84710.67900201662,-8782.168293844414
99485,Malheur County,154025.2097905517,116786.40669293162,-37238.80309762007
58214,Hampden County,302007.6933104095,260284.42583896607,-41723.267471443425
59368,Cumberland County,261049.3519412234,229849.89555430147,-31199.456386921927
77821,Allen County,39152.94406016127,29701.363314923296,-9451.580745237978
96549,San Diego County,952425.1467942228,558765.1059276109,-393660.0408666119
58895,Bristol County,375613.06138772966,323338.87265763286,-52274.188730096794
72800,Pinellas County,234859.62361172625,134320.93994291185,-100538.6836688144
67918,Roanoke City,188986.1421323767,169688.88981938144,-19297.25231299526
65161,Clinton County,119727.16608407232,112037.49997387272,-7689.6661101996
72774,Pinellas County,124455.87624152104,46362.79978921316,-78093.07645230787
73380,Jefferson County,145200.33541359243,119734.02739511876,-25466.308018473675
58400,Worcester County,240312.8177956153,263003.1271049509,22690.3093093356
71699,Muscogee County,258737.6147869769,222873.1022659736,-35864.512521003286
89247,Saline County,201968.09408402568,175206.98578989878,-26761.108294126898
71150,Toombs County,96090.61889398244,77469.79104171686,-18620.827852265575
72705,Hillsborough County,289827.1429176098,158883.7637028161,-130943.37921479368
99042,Clackamas County,284609.3749672635,191529.4112699704,-93079.96369729307
58875,Bristol County,289245.35120591,192732.12439173387,-96513.2268141761
63950,Allegheny County,41421.10360756661,41145.87859576679,-275.2250117998192
86391,Clay County,217927.88014348212,195240.2043914043,-22687.675752077834
70304,Clarendon County,98268.41916024592,87641.37034786998,-10627.048812375942
62270,Suffolk County,375759.42653547344,226006.47465662728,-149752.95187884616
91707,Harris County,171300.6892186758,167168.85499310572,-4131.8342255700845
58886,Bristol County,249817.27202617773,172524.5004872143,-77292.77153896342
81429,Dane County,241943.86471756923,209273.5033133192,-32670.361404250027
71783,Saint Johns County,404544.0636930217,234916.20138662413,-169627.86230639758
77524,Hamilton County,227443.92686339733,197929.7632390183,-29514.163624379027
86349,Jackson County,81185.16765201927,60661.17738912533,-20523.990262893938
58821,Barnstable County,333344.9436782563,239284.05912422997,-94060.88455402633
81364,Jefferson County,191645.7260953399,169674.61476994277,-21971.111325397127
97436,Fresno County,213170.62353780644,80622.32881376303,-132548.2947240434
65082,Lancaster County,202647.71800387517,182714.52835365525,-19933.189650219923
100196,Benton County,251911.9576059959,260324.65654858333,8412.69894258742
82766,Sherburne County,190887.53149064985,124937.64738810122,-65949.88410254863
92351,Bexar County,307022.62062480766,283086.4097525026,-23936.21087230509
62686,Ulster County,308395.49497172167,237127.19074351728,-71268.30422820439
59023,Hillsborough County,380494.471314851,300913.0388036816,-79581.4325111694
77926,Hamilton County,218890.5135694492,208929.10109315964,-9961.412476289552
90611,Dallas County,275798.44261992903,266336.71856933937,-9461.724050589663
90407,Okmulgee County,44925.7851799289,41021.13658348243,-3904.6485964464664
90785,Dallas County,129155.80939009828,109274.4864906472,-19881.322899451072
68149,Rockbridge County,195846.0460009417,172989.94189537442,-22856.10410556727
91747,Harris County,407009.8300985885,405314.5188480021,-1695.311250586412
99345,Jackson County,303480.9792950374,174703.43514705755,-128777.54414797985
89307,Saline County,154319.4792367892,155364.78292014622,1045.3036833570222
84321,Lake County,124950.86393496892,45720.06960505387,-79230.79432991505
74593,Tipton County,83744.93921607746,81466.44821008579,-2278.491005991673
58234,Hampshire County,360661.7533218496,343783.1800965317,-16878.57322531793
66031,New Castle County,455241.47662234906,366197.0455252977,-89044.43109705136
90276,Osage County,122855.49040337326,125097.51236495552,2242.021961582257
60329,Fairfield County,551079.9031109376,400720.25280385226,-150359.6503070853
60546,Bergen County,421149.50486044405,308726.31729575066,-112423.18756469339
58516,Middlesex County,225805.0039617869,181990.48236943464,-43814.52159235225
89171,Ouachita County,52980.19581660971,51465.18688893256,-1515.0089276771469
82159,Dakota County,344787.7444514216,239881.5034741032,-104906.2409773184
67825,Chesterfield County,360945.6492311128,286938.6244002259,-74007.02483088692
73231,Saint Lucie County,213316.4199977717,83635.84630571965,-129680.57369205206
58761,Middlesex County,560148.2655461731,488071.7111421299,-72076.55440404319
65975,Berks County,194938.078447246,163028.4328267408,-31909.64562050518
96097,Los Angeles County,892853.3883621086,663043.4500721247,-229809.9382899839
74473,Loudon County,116866.0433257777,117628.29392099445,762.2505952167412
77086,Portage County,189767.46960426355,156235.25045766475,-33532.2191465988
63818,Chemung County,52150.30833756869,57846.77708732068,5696.468749751992
91680,Harris County,152544.59098117283,129808.55184547228,-22736.039135700557
65555,Luzerne County,113484.95259051064,100033.803012485,-13451.149578025637
75877,Harrison County,88372.98528565613,87039.77395795958,-1333.2113276965538
76259,Allen County,79870.19534317125,80610.57101570007,740.3756725288258
67917,Roanoke City,166764.1214779795,147011.74285317506,-19752.378624804434
99832,Thurston County,282358.03809299506,223681.60787496928,-58676.43021802578
73266,Marshall County,98454.15205990832,97305.3519634488,-1148.8000964595121
65731,Bucks County,254891.8448744159,216019.2868011795,-38872.5580732364
82034,Isanti County,170487.69478410698,131684.4422788827,-38803.252505224285
58613,Norfolk County,621484.8645134865,596927.0341302614,-24557.83038322511
66675,Montgomery County,459673.1783490952,296415.6458523388,-163257.5324967564
88816,East Baton Rouge Parish,81203.03947713744,57287.19042245605,-23915.849054681392
67306,Spotsylvania County,1146725.6150089172,731005.4128383842,-415720.202170533
81224,Walworth County,204456.40357126785,149509.08136598565,-54947.322205282195
58196,Hampden County,264275.97309275984,229665.3136485896,-34610.65944417025
61235,Middlesex County,339660.19919667067,226326.82788036935,-113333.37131630132
75516,Spencer County,175149.38896027146,158303.33367969422,-16846.055280577246
69837,Cumberland County,24727.74110247088,22719.55932131546,-2008.181781155421
72440,Miami-Dade County,532043.6067971359,248392.84827608368,-283650.7585210522
70403,Spartanburg County,104194.35406821076,104386.77508136624,192.42101315548643
58634,Suffolk County,282472.2950563315,286884.8303191195,4412.535262788006
72999,Collier County,516793.7975583351,308845.21194483055,-207948.58561350458
73383,Jefferson County,435423.2831106524,381231.9474818312,-54191.33562882122
91289,Tarrant County,85808.89881526736,62967.16840520571,-22841.730410061646
73146,Pasco County,253874.7656821384,130723.7864611762,-123150.97922096218
73230,Saint Lucie County,121438.21021590568,34799.97014102718,-86638.2400748785
71000,Clayton County,166204.547685775,58230.77728090718,-107973.77040486783
93279,Denver County,332515.5404675262,276886.0550227241,-55629.48544480209
72064,Santa Rosa County,256578.6588236425,173206.46734229612,-83372.19148134638
85903,Jefferson County,179426.9446147223,158671.78986939354,-20755.154745328764
70638,Pickens County,115815.07218118012,99279.33559657814,-16535.736584601982
73923,Baldwin County,311659.16392526,181171.92770333856,-130487.23622192146
73002,Collier County,688575.2649494234,367601.29440262174,-320973.97054680163
92048,Harris County,88574.14462847878,75308.1943415246,-13265.950286954176
64227,Westmoreland County,107358.89020512588,99070.92848918767,-8287.961715938203
62925,Onondaga County,117134.90596549948,122182.30662582692,5047.4006603274465
66989,Frederick County,502214.9097050662,362809.4642404665,-139405.4454645997
93218,Adams County,227115.3855748294,185087.38945652984,-42027.99611829955
66256,Loudoun County,484771.00745533087,366790.7550292925,-117980.25242603838
92316,Bexar County,61419.19907972504,54990.312514435296,-6428.886565289744
92101,Jefferson County,153976.29669730223,159419.81012543594,5443.513428133709
59018,Hillsborough County,566529.9460640312,268608.2832016692,-297921.662862362
60298,New London County,331893.3055186869,261212.6837715885,-70680.6217470984
61856,Westchester County,619938.8647090405,537532.1089257846,-82406.75578325591
74362,Franklin County,109239.09057054836,106829.8645014917,-2409.226069056662
59945,Washington County,167203.23763395418,167335.227701874,131.99006791983265
72520,Broward County,965421.3562225584,570663.0863125534,-394758.26991000504
74241,Davidson County,116506.18087333965,94896.952863297,-21609.228010042643
72801,Pinellas County,174340.397310734,90754.68089298593,-83585.71641774807
